#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
PMID:35335635	(2022) Molecular and Clinical Prognostic Biomarkers of COVID-19 Severity and Persistence.	31	136	0.48	0.0087	9606.ENSP00000216037,9606.ENSP00000219022,9606.ENSP00000221515,9606.ENSP00000225275,9606.ENSP00000236826,9606.ENSP00000262407,9606.ENSP00000264832,9606.ENSP00000268638,9606.ENSP00000286639,9606.ENSP00000293778,9606.ENSP00000312002,9606.ENSP00000320171,9606.ENSP00000330341,9606.ENSP00000330825,9606.ENSP00000351602,9606.ENSP00000357643,9606.ENSP00000357704,9606.ENSP00000357726,9606.ENSP00000361405,9606.ENSP00000364597,9606.ENSP00000381448,9606.ENSP00000398632,9606.ENSP00000404854,9606.ENSP00000405453,9606.ENSP00000412237,9606.ENSP00000427279,9606.ENSP00000466090,9606.ENSP00000477908,9606.ENSP00000479536,9606.ENSP00000483430,9606.ENSP00000484689	XBP1,OLFM4,RETN,MPO,MMP8,ITGA2B,ICAM1,IRF8,BATF,CXCL16,HAVCR2,PKM,SOCS3,IFITM1,FUT4,MKI67,S100A4,S100A12,MMP9,PADI4,CST3,CD44,NDRG1,MSR1,IL10,CXCL2,ELANE,CCL3,CD177,IFI27,IFITM2
PMID:36532018	(2022) Predicting diagnostic gene expression profiles associated with immune infiltration in patients with lupus nephritis.	16	38	0.75	0.0088	9606.ENSP00000227752,9606.ENSP00000236826,9606.ENSP00000239938,9606.ENSP00000264832,9606.ENSP00000297435,9606.ENSP00000313967,9606.ENSP00000330825,9606.ENSP00000338157,9606.ENSP00000352071,9606.ENSP00000362108,9606.ENSP00000363770,9606.ENSP00000363773,9606.ENSP00000412237,9606.ENSP00000444810,9606.ENSP00000479536,9606.ENSP00000483430	IL10RA,MMP8,EGR1,ICAM1,DEFA4,C1QB,IFITM1,ZBTB16,CD163,LCN2,C1QC,C1QA,IL10,FKBP5,CD177,IFI27
PMID:32381108	(2020) RNA-seq and network analysis reveal unique glial gene expression signatures during prion infection.	27	107	0.53	0.0088	9606.ENSP00000215909,9606.ENSP00000216039,9606.ENSP00000218388,9606.ENSP00000220166,9606.ENSP00000236671,9606.ENSP00000239938,9606.ENSP00000254301,9606.ENSP00000256951,9606.ENSP00000264908,9606.ENSP00000315130,9606.ENSP00000330341,9606.ENSP00000345344,9606.ENSP00000357709,9606.ENSP00000361405,9606.ENSP00000361813,9606.ENSP00000362108,9606.ENSP00000363773,9606.ENSP00000365006,9606.ENSP00000365016,9606.ENSP00000366330,9606.ENSP00000380070,9606.ENSP00000384849,9606.ENSP00000398632,9606.ENSP00000420384,9606.ENSP00000446007,9606.ENSP00000477908,9606.ENSP00000496959	LGALS1,JOSD1,TIMP1,CTSH,CTSD,EGR1,LGALS3,EMP1,ANXA3,CLU,SOCS3,CTSL,S100A6,MMP9,BEX1,LCN2,C1QA,S1PR3,IRS2,KLF9,GAPDH,CDKN1A,CD44,CST7,VIM,CCL3,ITGAM
PMID:30837603	(2019) Phenotypic and transcriptomic characterization of canine myeloid-derived suppressor cells.	16	38	0.75	0.0088	9606.ENSP00000216336,9606.ENSP00000225275,9606.ENSP00000231751,9606.ENSP00000236826,9606.ENSP00000244336,9606.ENSP00000245457,9606.ENSP00000260356,9606.ENSP00000309124,9606.ENSP00000330959,9606.ENSP00000351602,9606.ENSP00000357726,9606.ENSP00000361405,9606.ENSP00000362108,9606.ENSP00000466090,9606.ENSP00000479536,9606.ENSP00000496959	CTSG,MPO,LTF,MMP8,CEACAM8,PTGER2,THBS1,OLR1,IL1R2,FUT4,S100A12,MMP9,LCN2,ELANE,CD177,ITGAM
PMID:30283901	(2018) The Interaction of BMP2-Induced Defect Healing in Rat and Fixator Stiffness Modulates Matrix Alignment and Contraction.	21	67	0.62	0.0088	9606.ENSP00000216336,9606.ENSP00000216797,9606.ENSP00000218388,9606.ENSP00000225964,9606.ENSP00000234347,9606.ENSP00000261349,9606.ENSP00000262407,9606.ENSP00000296028,9606.ENSP00000299665,9606.ENSP00000330959,9606.ENSP00000342082,9606.ENSP00000351671,9606.ENSP00000361405,9606.ENSP00000361834,9606.ENSP00000362108,9606.ENSP00000364597,9606.ENSP00000365280,9606.ENSP00000412237,9606.ENSP00000416293,9606.ENSP00000466090,9606.ENSP00000477908	CTSG,NFKBIA,TIMP1,COL1A1,PRTN3,LRP6,ITGA2B,PPBP,CLEC4D,IL1R2,SLPI,CCL20,MMP9,COL9A2,LCN2,PADI4,ID1,IL10,SLC2A1,ELANE,CCL3
PMID:36815049	(2023) PRMT6 promotes tumorigenicity and cisplatin response of lung cancer through triggering 6PGDENO1 mediated cell metabolism.	14	28	0.83	0.0091	9606.ENSP00000270776,9606.ENSP00000319169,9606.ENSP00000320171,9606.ENSP00000325690,9606.ENSP00000355011,9606.ENSP00000356047,9606.ENSP00000370517,9606.ENSP00000380070,9606.ENSP00000381231,9606.ENSP00000445175,9606.ENSP00000485527,9606.ENSP00000492001,9606.ENSP00000495530,9606.ENSP00000496166	PGD,PRMT5,PKM,CARM1,ILF2,PFKFB2,PFKP,GAPDH,CBS,LDHA,CBSL,PFKFB3,ENO1,ALDOA
PMID:29254756	(2018) Neutrophils and PMN-MDSC: Their biological role and interaction with stromal cells.	19	55	0.66	0.0091	9606.ENSP00000216037,9606.ENSP00000216336,9606.ENSP00000225275,9606.ENSP00000233997,9606.ENSP00000234347,9606.ENSP00000244336,9606.ENSP00000260356,9606.ENSP00000264832,9606.ENSP00000268638,9606.ENSP00000309124,9606.ENSP00000349446,9606.ENSP00000351602,9606.ENSP00000361405,9606.ENSP00000412237,9606.ENSP00000427279,9606.ENSP00000448665,9606.ENSP00000466090,9606.ENSP00000477908,9606.ENSP00000496959	XBP1,CTSG,MPO,AZU1,PRTN3,CEACAM8,THBS1,ICAM1,IRF8,OLR1,ARG1,FUT4,MMP9,IL10,CXCL2,DDIT3,ELANE,CCL3,ITGAM
PMID:28467369	(2017) Developmental Control of NRAMP1 (SLC11A1) Expression in Professional Phagocytes.	32	144	0.47	0.0091	9606.ENSP00000225275,9606.ENSP00000231751,9606.ENSP00000233202,9606.ENSP00000238667,9606.ENSP00000239938,9606.ENSP00000241453,9606.ENSP00000243077,9606.ENSP00000252818,9606.ENSP00000259915,9606.ENSP00000261267,9606.ENSP00000262407,9606.ENSP00000263734,9606.ENSP00000268638,9606.ENSP00000273550,9606.ENSP00000287820,9606.ENSP00000289388,9606.ENSP00000297689,9606.ENSP00000305422,9606.ENSP00000310170,9606.ENSP00000348170,9606.ENSP00000350369,9606.ENSP00000351602,9606.ENSP00000352071,9606.ENSP00000362108,9606.ENSP00000363804,9606.ENSP00000366525,9606.ENSP00000376822,9606.ENSP00000380070,9606.ENSP00000412237,9606.ENSP00000427514,9606.ENSP00000430886,9606.ENSP00000496959	MPO,LTF,SLC11A1,FLVCR2,EGR1,FLT3,LRP1,JUND,POU5F1,LYZ,ITGA2B,EPAS1,IRF8,FTH1,PPARG,CATIP,NFIL3,CEBPB,FOSL1,HP,MAFG,FUT4,CD163,LCN2,KLF4,FTL,STEAP3,GAPDH,IL10,CEBPA,GPBAR1,ITGAM
PMID:34893889	(2022) Coordinated glucocorticoid receptor and MAFB action induces tolerogenesis and epigenome remodeling in dendritic cells.	22	74	0.6	0.0097	9606.ENSP00000221978,9606.ENSP00000239938,9606.ENSP00000241453,9606.ENSP00000261267,9606.ENSP00000261366,9606.ENSP00000265077,9606.ENSP00000268638,9606.ENSP00000295408,9606.ENSP00000309830,9606.ENSP00000313967,9606.ENSP00000332049,9606.ENSP00000338157,9606.ENSP00000352071,9606.ENSP00000353344,9606.ENSP00000362410,9606.ENSP00000368450,9606.ENSP00000380070,9606.ENSP00000381057,9606.ENSP00000412237,9606.ENSP00000444810,9606.ENSP00000455897,9606.ENSP00000501245	NKG7,EGR1,FLT3,LYZ,LMNB1,VCAN,IRF8,MERTK,RPL38,C1QB,CD86,ZBTB16,CD163,ETS2,MAFB,CD83,GAPDH,RNASE1,IL10,FKBP5,MRC1,CD1D
PMID:35029059	(2022) Human neural cell type-specific extracellular vesicle proteome defines disease-related molecules associated with activated astrocytes in Alzheimers disease brain.	28	115	0.51	0.0097	9606.ENSP00000225688,9606.ENSP00000243077,9606.ENSP00000263233,9606.ENSP00000264832,9606.ENSP00000265062,9606.ENSP00000265113,9606.ENSP00000268150,9606.ENSP00000271638,9606.ENSP00000273550,9606.ENSP00000284981,9606.ENSP00000300688,9606.ENSP00000352071,9606.ENSP00000357709,9606.ENSP00000359098,9606.ENSP00000364802,9606.ENSP00000365569,9606.ENSP00000366109,9606.ENSP00000369703,9606.ENSP00000378368,9606.ENSP00000380070,9606.ENSP00000416293,9606.ENSP00000444408,9606.ENSP00000447730,9606.ENSP00000450524,9606.ENSP00000455897,9606.ENSP00000495530,9606.ENSP00000496959,9606.ENSP00000498879	RASD1,LRP1,SYP,ICAM1,RAB7A,SLC1A3,MFGE8,S100A11,FTH1,APP,ATP5MG,CD163,S100A6,COX7A2,HSPA1A,FLOT1,ANXA1,TUBB2A,FLOT2,GAPDH,SLC2A1,SLC1A5,CD63,MAP1LC3B2,MRC1,ENO1,ITGAM,CD59
PMID:26621857	(2016) Alcohol Consumption Modulates Host Defense in Rhesus Macaques by Altering Gene Expression in Circulating Leukocytes.	31	137	0.48	0.0097	9606.ENSP00000164227,9606.ENSP00000215781,9606.ENSP00000216797,9606.ENSP00000230990,9606.ENSP00000233202,9606.ENSP00000252506,9606.ENSP00000260356,9606.ENSP00000261267,9606.ENSP00000262407,9606.ENSP00000262424,9606.ENSP00000264832,9606.ENSP00000267953,9606.ENSP00000284818,9606.ENSP00000285407,9606.ENSP00000285670,9606.ENSP00000295927,9606.ENSP00000296435,9606.ENSP00000296545,9606.ENSP00000315915,9606.ENSP00000339328,9606.ENSP00000350224,9606.ENSP00000352071,9606.ENSP00000353344,9606.ENSP00000361405,9606.ENSP00000363804,9606.ENSP00000368450,9606.ENSP00000386380,9606.ENSP00000405453,9606.ENSP00000427279,9606.ENSP00000477908,9606.ENSP00000496355	BCL3,OSM,NFKBIA,HBEGF,SLC11A1,GADD45G,THBS1,LYZ,ITGA2B,CRISPLD2,ICAM1,BCL2A1,LY96,KLF10,SAMSN1,PTX3,CAMP,IL15,ANXA2R,PLAUR,BMX,CD163,ETS2,MMP9,KLF4,CD83,IL1R1,MSR1,CXCL2,CCL3,TLR5
PMID:22192797	(2011) Proteomic analysis of endothelial cold-adaptation.	28	115	0.51	0.0097	9606.ENSP00000217426,9606.ENSP00000221419,9606.ENSP00000228825,9606.ENSP00000233143,9606.ENSP00000260356,9606.ENSP00000270776,9606.ENSP00000297785,9606.ENSP00000320171,9606.ENSP00000323856,9606.ENSP00000332194,9606.ENSP00000358155,9606.ENSP00000363641,9606.ENSP00000364802,9606.ENSP00000365950,9606.ENSP00000366109,9606.ENSP00000368458,9606.ENSP00000380070,9606.ENSP00000385958,9606.ENSP00000433760,9606.ENSP00000445175,9606.ENSP00000446007,9606.ENSP00000446955,9606.ENSP00000450385,9606.ENSP00000464359,9606.ENSP00000473348,9606.ENSP00000495530,9606.ENSP00000496166,9606.ENSP00000497641	AHCY,HNRNPL,ARPC3,TMSB10,THBS1,PGD,ALDH1A1,PKM,PLEC,H2AC20,H2AC18,TXN,HSPA1A,RBM3,ANXA1,PCNA,GAPDH,RPS14,BANF1,LDHA,VIM,MYL6,MYL6B,MYL12A,H6PD,ENO1,ALDOA,EIF4A3
PMID:37569500	(2023) Proteomics of Plasma and Plasma-Treated Podocytes: Application to Focal and Segmental Glomerulosclerosis.	26	101	0.54	0.0099	9606.ENSP00000225275,9606.ENSP00000234347,9606.ENSP00000246792,9606.ENSP00000256644,9606.ENSP00000259396,9606.ENSP00000261811,9606.ENSP00000278671,9606.ENSP00000281031,9606.ENSP00000323856,9606.ENSP00000336721,9606.ENSP00000345656,9606.ENSP00000349687,9606.ENSP00000355589,9606.ENSP00000356574,9606.ENSP00000358737,9606.ENSP00000359098,9606.ENSP00000362108,9606.ENSP00000365569,9606.ENSP00000366525,9606.ENSP00000367123,9606.ENSP00000378368,9606.ENSP00000380070,9606.ENSP00000394936,9606.ENSP00000400175,9606.ENSP00000444408,9606.ENSP00000498476	MPO,PRTN3,RRAS,LAMTOR5,ORM1,CYSTM1,LAMTOR1,NDUFC2,PLEC,LARP1,VAPA,GM2A,SIPA1L2,QSOX1,ATP5PB,COX7A2,LCN2,FLOT1,FTL,SLC3A2,FLOT2,GAPDH,ORM2,RHOA,SLC1A5,MAP1LC3B
PMID:35112806	(2022) Single Cell RNA Sequencing Identifies a Unique Inflammatory Macrophage Subset as a Druggable Target for Alleviating Acute Kidney Injury.	23	81	0.58	0.0105	9606.ENSP00000216797,9606.ENSP00000234347,9606.ENSP00000236826,9606.ENSP00000261233,9606.ENSP00000278865,9606.ENSP00000287820,9606.ENSP00000312946,9606.ENSP00000330341,9606.ENSP00000330959,9606.ENSP00000349446,9606.ENSP00000361405,9606.ENSP00000362108,9606.ENSP00000362410,9606.ENSP00000363770,9606.ENSP00000363773,9606.ENSP00000386380,9606.ENSP00000412237,9606.ENSP00000440864,9606.ENSP00000455897,9606.ENSP00000466090,9606.ENSP00000477908,9606.ENSP00000481570,9606.ENSP00000496959	NFKBIA,PRTN3,MMP8,IRAK3,MS4A3,PPARG,STAB1,SOCS3,IL1R2,ARG1,MMP9,LCN2,MAFB,C1QC,C1QA,IL1R1,IL10,NR4A1,MRC1,ELANE,CCL3,TNFAIP3,ITGAM
PMID:29615716	(2018) A multi-step transcriptional cascade underlies vascular regeneration in vivo.	23	81	0.58	0.0105	9606.ENSP00000225964,9606.ENSP00000231751,9606.ENSP00000252506,9606.ENSP00000252818,9606.ENSP00000254301,9606.ENSP00000260356,9606.ENSP00000262407,9606.ENSP00000263388,9606.ENSP00000264832,9606.ENSP00000274063,9606.ENSP00000282397,9606.ENSP00000305422,9606.ENSP00000310170,9606.ENSP00000313391,9606.ENSP00000313967,9606.ENSP00000350078,9606.ENSP00000353344,9606.ENSP00000362108,9606.ENSP00000366109,9606.ENSP00000398632,9606.ENSP00000481570,9606.ENSP00000482027,9606.ENSP00000496959	COL1A1,LTF,GADD45G,JUND,LGALS3,THBS1,ITGA2B,NOTCH3,ICAM1,SFRP2,FLT1,CEBPB,FOSL1,DAB2,C1QB,ARID5A,ETS2,LCN2,ANXA1,CD44,TNFAIP3,NR4A3,ITGAM
PMID:25703560	(2015) Macrophage defense mechanisms against intracellular bacteria.	33	153	0.46	0.0105	9606.ENSP00000219345,9606.ENSP00000225275,9606.ENSP00000231751,9606.ENSP00000233202,9606.ENSP00000233997,9606.ENSP00000234347,9606.ENSP00000236671,9606.ENSP00000243077,9606.ENSP00000254301,9606.ENSP00000265062,9606.ENSP00000268150,9606.ENSP00000287820,9606.ENSP00000295927,9606.ENSP00000296435,9606.ENSP00000299663,9606.ENSP00000305422,9606.ENSP00000332049,9606.ENSP00000339467,9606.ENSP00000349446,9606.ENSP00000354995,9606.ENSP00000357721,9606.ENSP00000357838,9606.ENSP00000358165,9606.ENSP00000360871,9606.ENSP00000361405,9606.ENSP00000362108,9606.ENSP00000366109,9606.ENSP00000370208,9606.ENSP00000398632,9606.ENSP00000412237,9606.ENSP00000466090,9606.ENSP00000477908,9606.ENSP00000498476	PLA2G15,MPO,LTF,SLC11A1,AZU1,PRTN3,CTSD,LRP1,LGALS3,RAB7A,MFGE8,PPARG,PTX3,CAMP,CLEC4E,CEBPB,CD86,RHOG,ARG1,ABCG1,S100A8,OAT,FCGR1A,FCN1,MMP9,LCN2,ANXA1,RABGEF1,CD44,IL10,ELANE,CCL3,MAP1LC3B
PMID:34223696	(2022) Diversity of transcriptomic microglial phenotypes in aging and Alzheimers disease.	39	201	0.41	0.0106	9606.ENSP00000217159,9606.ENSP00000227752,9606.ENSP00000231751,9606.ENSP00000236671,9606.ENSP00000239938,9606.ENSP00000254722,9606.ENSP00000255465,9606.ENSP00000261267,9606.ENSP00000268638,9606.ENSP00000285670,9606.ENSP00000289902,9606.ENSP00000293778,9606.ENSP00000295408,9606.ENSP00000309124,9606.ENSP00000313967,9606.ENSP00000315130,9606.ENSP00000318057,9606.ENSP00000330341,9606.ENSP00000352071,9606.ENSP00000357726,9606.ENSP00000358165,9606.ENSP00000363770,9606.ENSP00000363773,9606.ENSP00000366641,9606.ENSP00000368450,9606.ENSP00000376553,9606.ENSP00000376822,9606.ENSP00000381448,9606.ENSP00000384849,9606.ENSP00000389631,9606.ENSP00000398632,9606.ENSP00000420384,9606.ENSP00000422464,9606.ENSP00000435844,9606.ENSP00000450310,9606.ENSP00000455897,9606.ENSP00000496355,9606.ENSP00000496959,9606.ENSP00000497642	SLCO4A1,IL10RA,LTF,CTSD,EGR1,SERPINF1,CCNA1,LYZ,IRF8,SAMSN1,FCER1G,CXCL16,MERTK,OLR1,C1QB,CLU,EGR3,SOCS3,CD163,S100A12,FCGR1A,C1QC,C1QA,SLC2A5,CD83,TMEM119,STEAP3,CST3,CDKN1A,ARPC1B,CD44,CST7,PDGFC,MS4A6A,GPR84,MRC1,TLR5,ITGAM,LPL
PMID:35582423	(2022) Single-cell RNA Sequencing Uncovered the Involvement of an Endothelial Subset in Neutrophil Recruitment in Chemically Induced Rat Pulmonary Inflammation.	18	50	0.68	0.0106	9606.ENSP00000236671,9606.ENSP00000239938,9606.ENSP00000289902,9606.ENSP00000300035,9606.ENSP00000300900,9606.ENSP00000313967,9606.ENSP00000330032,9606.ENSP00000355996,9606.ENSP00000357643,9606.ENSP00000358165,9606.ENSP00000363770,9606.ENSP00000363773,9606.ENSP00000368458,9606.ENSP00000376678,9606.ENSP00000381448,9606.ENSP00000384886,9606.ENSP00000427279,9606.ENSP00000440066	CTSD,EGR1,FCER1G,PCLAF,CA4,C1QB,UPP1,G0S2,MKI67,FCGR1A,C1QC,C1QA,PCNA,TAGLN,CST3,IFI30,CXCL2,JCHAIN
PMID:33360689	(2021) Genomic GLO1 deletion modulates TXNIP expression, glucose metabolism, and redox homeostasis while accelerating human A375 malignant melanoma tumor growth.	20	62	0.64	0.0106	9606.ENSP00000221130,9606.ENSP00000228938,9606.ENSP00000246792,9606.ENSP00000254722,9606.ENSP00000260356,9606.ENSP00000271651,9606.ENSP00000282397,9606.ENSP00000295633,9606.ENSP00000335357,9606.ENSP00000361405,9606.ENSP00000363641,9606.ENSP00000380070,9606.ENSP00000381057,9606.ENSP00000384849,9606.ENSP00000416293,9606.ENSP00000416330,9606.ENSP00000440864,9606.ENSP00000445175,9606.ENSP00000446007,9606.ENSP00000451976	GSR,MGP,RRAS,SERPINF1,THBS1,CTSK,FLT1,FSTL1,CDKN3,MMP9,TXN,GAPDH,RNASE1,CDKN1A,SLC2A1,TGFBI,NR4A1,LDHA,VIM,GSTZ1
PMID:34650921	(2021) A Systematic Analysis Identifies Key Regulators Involved in Cell Proliferation and Potential Drugs for the Treatment of Human Lung Adenocarcinoma.	20	62	0.64	0.0106	9606.ENSP00000209728,9606.ENSP00000217026,9606.ENSP00000239938,9606.ENSP00000275517,9606.ENSP00000287598,9606.ENSP00000300403,9606.ENSP00000311083,9606.ENSP00000313950,9606.ENSP00000315644,9606.ENSP00000335153,9606.ENSP00000342307,9606.ENSP00000345571,9606.ENSP00000361298,9606.ENSP00000378699,9606.ENSP00000380070,9606.ENSP00000384849,9606.ENSP00000398632,9606.ENSP00000405726,9606.ENSP00000410561,9606.ENSP00000413720	CDC6,MYBL2,EGR1,CDCA5,BUB1B,TPX2,CKS1B,AURKB,TYMS,HSP90AA1,FOXM1,E2F1,KIF2C,CDK1,GAPDH,CDKN1A,CD44,CDC45,CDK3,CDKN1C
PMID:30962448	(2019) Coordinated host-pathogen transcriptional dynamics revealed using sorted subpopulations and single macrophages infected with Candida albicans.	18	50	0.68	0.0106	9606.ENSP00000215909,9606.ENSP00000216797,9606.ENSP00000254301,9606.ENSP00000268638,9606.ENSP00000289902,9606.ENSP00000305422,9606.ENSP00000309124,9606.ENSP00000313967,9606.ENSP00000358165,9606.ENSP00000363770,9606.ENSP00000368450,9606.ENSP00000379111,9606.ENSP00000386380,9606.ENSP00000400175,9606.ENSP00000427514,9606.ENSP00000455897,9606.ENSP00000477908,9606.ENSP00000496355	LGALS1,NFKBIA,LGALS3,IRF8,FCER1G,CEBPB,OLR1,C1QB,FCGR1A,C1QC,CD83,IL4R,IL1R1,RHOA,CEBPA,MRC1,CCL3,TLR5
PMID:27888805	(2016) Effects of Abies sibirica terpenes on cancer- and aging-associated pathways in human cells.	18	50	0.68	0.0106	9606.ENSP00000215631,9606.ENSP00000239223,9606.ENSP00000249356,9606.ENSP00000252506,9606.ENSP00000254322,9606.ENSP00000310170,9606.ENSP00000312150,9606.ENSP00000318057,9606.ENSP00000330341,9606.ENSP00000358596,9606.ENSP00000360025,9606.ENSP00000363804,9606.ENSP00000364802,9606.ENSP00000377995,9606.ENSP00000380530,9606.ENSP00000415416,9606.ENSP00000448665,9606.ENSP00000496959	GADD45B,DUSP1,DNAJB9,GADD45G,DNAJB1,FOSL1,TRIB1,EGR3,SOCS3,DUSP5,GADD45A,KLF4,HSPA1A,MT1X,DUSP8,TRIB3,DDIT3,ITGAM
PMID:34868584	(2021) Whole transcriptome analysis of high and low IFN-alpha producers reveals differential response patterns following rhinovirus stimulation.	24	88	0.56	0.0108	9606.ENSP00000008938,9606.ENSP00000199764,9606.ENSP00000231751,9606.ENSP00000236826,9606.ENSP00000244336,9606.ENSP00000257264,9606.ENSP00000262865,9606.ENSP00000265077,9606.ENSP00000286628,9606.ENSP00000312946,9606.ENSP00000313967,9606.ENSP00000338648,9606.ENSP00000347140,9606.ENSP00000361405,9606.ENSP00000362108,9606.ENSP00000363770,9606.ENSP00000363773,9606.ENSP00000364802,9606.ENSP00000381057,9606.ENSP00000387164,9606.ENSP00000422464,9606.ENSP00000435844,9606.ENSP00000442756,9606.ENSP00000501245	PGLYRP1,CEACAM6,LTF,MMP8,CEACAM8,TCN1,BPI,VCAN,KCNMA1,STAB1,C1QB,MS4A4A,ASGR2,MMP9,LCN2,C1QC,C1QA,HSPA1A,RNASE1,CPVL,PDGFC,MS4A6A,FXYD6,CD1D
PMID:19903332	(2009) Genomic transcriptional profiling identifies a candidate blood biomarker signature for the diagnosis of septicemic melioidosis.	24	88	0.56	0.0108	9606.ENSP00000164227,9606.ENSP00000231751,9606.ENSP00000239223,9606.ENSP00000244336,9606.ENSP00000255688,9606.ENSP00000264832,9606.ENSP00000289902,9606.ENSP00000290246,9606.ENSP00000296435,9606.ENSP00000297435,9606.ENSP00000309124,9606.ENSP00000328359,9606.ENSP00000330825,9606.ENSP00000355589,9606.ENSP00000356030,9606.ENSP00000356540,9606.ENSP00000358165,9606.ENSP00000365693,9606.ENSP00000370115,9606.ENSP00000372136,9606.ENSP00000377617,9606.ENSP00000387303,9606.ENSP00000496959,9606.ENSP00000498879	BCL3,LTF,DUSP1,CEACAM8,PLAAT4,ICAM1,FCER1G,ELMO2,CAMP,DEFA4,OLR1,DEFA3,IFITM1,SIPA1L2,CD55,STX11,FCGR1A,MSRB2,SERPINB1,DEFA1B,MTHFD2,TDRD9,ITGAM,CD59
PMID:34446797	(2021) Neutrophil azurophilic granule glycoproteins are distinctively decorated by atypical pauci- and phosphomannose glycans.	13	24	0.86	0.0109	9606.ENSP00000216336,9606.ENSP00000219022,9606.ENSP00000225275,9606.ENSP00000231751,9606.ENSP00000233997,9606.ENSP00000234347,9606.ENSP00000244336,9606.ENSP00000261267,9606.ENSP00000351602,9606.ENSP00000357721,9606.ENSP00000362108,9606.ENSP00000466090,9606.ENSP00000496959	CTSG,OLFM4,MPO,LTF,AZU1,PRTN3,CEACAM8,LYZ,FUT4,S100A8,LCN2,ELANE,ITGAM
PMID:32162714	(2020) Proteomic and transcriptomic profiling of Pten gene-knockout mouse model of prostate cancer.	25	95	0.55	0.0109	9606.ENSP00000008938,9606.ENSP00000224784,9606.ENSP00000231751,9606.ENSP00000254301,9606.ENSP00000261366,9606.ENSP00000262407,9606.ENSP00000264832,9606.ENSP00000264908,9606.ENSP00000271638,9606.ENSP00000296125,9606.ENSP00000315130,9606.ENSP00000351589,9606.ENSP00000352627,9606.ENSP00000353344,9606.ENSP00000358727,9606.ENSP00000361405,9606.ENSP00000362108,9606.ENSP00000366109,9606.ENSP00000378046,9606.ENSP00000380070,9606.ENSP00000384849,9606.ENSP00000398632,9606.ENSP00000445175,9606.ENSP00000480549,9606.ENSP00000496959	PGLYRP1,ACTA2,LTF,LGALS3,LMNB1,ITGA2B,ICAM1,ANXA3,S100A11,TGM4,CLU,H2AC13,H2AC17,ETS2,GSTO1,MMP9,LCN2,ANXA1,FKBP2,GAPDH,CDKN1A,CD44,LDHA,CDC42EP3,ITGAM
PMID:29867942	(2018) Granulocyte-Derived Extracellular Vesicles Activate Monocytes and Are Associated With Mortality in Intensive Care Unit Patients.	27	109	0.52	0.0109	9606.ENSP00000225275,9606.ENSP00000228740,9606.ENSP00000244336,9606.ENSP00000264832,9606.ENSP00000265077,9606.ENSP00000267953,9606.ENSP00000295408,9606.ENSP00000338648,9606.ENSP00000339813,9606.ENSP00000351602,9606.ENSP00000351671,9606.ENSP00000352071,9606.ENSP00000360966,9606.ENSP00000368683,9606.ENSP00000380421,9606.ENSP00000381448,9606.ENSP00000393474,9606.ENSP00000405453,9606.ENSP00000407552,9606.ENSP00000412237,9606.ENSP00000416330,9606.ENSP00000435844,9606.ENSP00000455897,9606.ENSP00000477908,9606.ENSP00000492001,9606.ENSP00000496355,9606.ENSP00000496959	MPO,LTA4H,CEACAM8,ICAM1,VCAN,BCL2A1,MERTK,MS4A4A,TPST2,FUT4,CCL20,CD163,SLC2A6,EDN1,IL15RA,CST3,CD163L1,MSR1,GAS7,IL10,TGFBI,MS4A6A,MRC1,CCL3,PFKFB3,TLR5,ITGAM
PMID:28931758	(2017) Molecular characterization of the transition from acute to chronic kidney injury following ischemiareperfusion.	41	218	0.4	0.0109	9606.ENSP00000164227,9606.ENSP00000215631,9606.ENSP00000218388,9606.ENSP00000230990,9606.ENSP00000233202,9606.ENSP00000233809,9606.ENSP00000234313,9606.ENSP00000234347,9606.ENSP00000239223,9606.ENSP00000239938,9606.ENSP00000251582,9606.ENSP00000252818,9606.ENSP00000254301,9606.ENSP00000254322,9606.ENSP00000262424,9606.ENSP00000264257,9606.ENSP00000264260,9606.ENSP00000286639,9606.ENSP00000287842,9606.ENSP00000297689,9606.ENSP00000332049,9606.ENSP00000338157,9606.ENSP00000342082,9606.ENSP00000346032,9606.ENSP00000351671,9606.ENSP00000358596,9606.ENSP00000360025,9606.ENSP00000361405,9606.ENSP00000362108,9606.ENSP00000363804,9606.ENSP00000378699,9606.ENSP00000379097,9606.ENSP00000380530,9606.ENSP00000386881,9606.ENSP00000387211,9606.ENSP00000394936,9606.ENSP00000398632,9606.ENSP00000400482,9606.ENSP00000416330,9606.ENSP00000440864,9606.ENSP00000496959	BCL3,GADD45B,TIMP1,HBEGF,SLC11A1,IGFBP2,PLEK,PRTN3,DUSP1,EGR1,ADAMTS2,JUND,LGALS3,DNAJB1,CRISPLD2,IL1RL2,IL18RAP,BATF,NRG1,NFIL3,CD86,ZBTB16,SLPI,ANXA2,CCL20,DUSP5,GADD45A,MMP9,LCN2,KLF4,CDK1,AREG,DUSP8,DYSF,IL18R1,ORM2,CD44,CMTM3,TGFBI,NR4A1,ITGAM
